dteday,hr,instant,casual,registered,cnt,interpolated
2011-09-02,5,5862,0,20,20,False
2011-09-02,6,5863,3,73,76,False
2011-09-02,7,5864,6,253,259,False
2011-09-02,8,5865,22,434,456,False
2011-09-02,9,5866,30,190,220,False
2011-09-02,10,5867,34,106,140,False
2011-09-02,11,5868,51,141,192,False
2011-09-02,12,5869,82,178,260,False
2011-09-02,13,5870,72,207,279,False
2011-09-02,14,5871,75,208,283,False
2011-09-02,15,5872,69,277,346,False
2011-09-02,16,5873,82,299,381,False
2011-09-02,17,5874,78,377,455,False
2011-09-02,18,5875,50,305,355,False
2011-09-02,19,5876,67,220,287,False
2011-09-02,20,5877,38,158,196,False
2011-09-02,21,5878,28,121,149,False
2011-09-02,22,5879,33,114,147,False
2011-09-02,23,5880,30,68,98,False
2011-09-03,0,5881,22,65,87,False
2011-09-03,1,5882,17,57,74,False
2011-09-03,2,5883,15,26,41,False
2011-09-03,3,5884,17,18,35,False
2011-09-03,4,5885,3,4,7,False
2011-09-03,5,5886,3,9,12,False
2011-09-03,6,5887,4,19,23,False
2011-09-03,7,5888,5,33,38,False
2011-09-03,8,5889,24,65,89,False
2011-09-03,9,5890,83,118,201,False
2011-09-03,10,5891,90,168,258,False
2011-09-03,11,5892,66,128,194,False
2011-09-03,12,5893,97,160,257,False
2011-09-03,13,5894,153,200,353,False
2011-09-03,14,5895,204,176,380,False
2011-09-03,15,5896,187,201,388,False
2011-09-03,16,5897,186,188,374,False
2011-09-03,17,5898,170,201,371,False
2011-09-03,18,5899,160,179,339,False
2011-09-03,19,5900,147,148,295,False
2011-09-03,20,5901,99,120,219,False
2011-09-03,21,5902,71,93,164,False
2011-09-03,22,5903,66,96,162,False
2011-09-03,23,5904,46,77,123,False
2011-09-04,0,5905,33,76,109,False
2011-09-04,1,5906,37,38,75,False
2011-09-04,2,5907,17,43,60,False
2011-09-04,3,5908,20,23,43,False
2011-09-04,4,5909,0,4,4,False
2011-09-04,5,5910,1,5,6,False
2011-09-04,6,5911,0,3,3,False
2011-09-04,7,5912,10,20,30,False
2011-09-04,8,5913,21,49,70,False
2011-09-04,9,5914,87,102,189,False
2011-09-04,10,5915,150,147,297,False
2011-09-04,11,5916,174,163,337,False
2011-09-04,12,5917,214,221,435,False
2011-09-04,13,5918,245,174,419,False
2011-09-04,14,5919,205,156,361,False
2011-09-04,15,5920,218,192,410,False
2011-09-04,16,5921,196,141,337,False
2011-09-04,17,5922,204,172,376,False
2011-09-04,18,5923,187,169,356,False
2011-09-04,19,5924,178,150,328,False
2011-09-04,20,5925,104,125,229,False
2011-09-04,21,5926,104,103,207,False
2011-09-04,22,5927,70,85,155,False
2011-09-04,23,5928,46,58,104,False
2011-09-05,0,5929,31,66,97,False
2011-09-05,1,5930,19,35,54,False
2011-09-05,2,5931,17,22,39,False
2011-09-05,3,5932,4,12,16,False
2011-09-05,4,5933,3,5,8,False
2011-09-05,5,5934,2,4,6,False
2011-09-05,6,5935,6,5,11,False
2011-09-05,7,5936,11,30,41,False
2011-09-05,8,5937,45,56,101,False
2011-09-05,9,5938,63,89,152,False
2011-09-05,10,5939,107,137,244,False
2011-09-05,11,5940,101,207,308,False
2011-09-05,12,5941,141,212,353,False
2011-09-05,13,5942,154,235,389,False
2011-09-05,14,5943,145,212,357,False
2011-09-05,15,5944,111,142,253,False
2011-09-05,16,5945,92,192,284,False
2011-09-05,17,5946,37,77,114,False
2011-09-05,18,5947,31,92,123,False
2011-09-05,19,5948,52,123,175,False
2011-09-05,20,5949,26,56,82,False
2011-09-05,21,5950,20,40,60,False
2011-09-05,22,5951,15,49,64,False
2011-09-05,23,5952,3,17,20,False
2011-09-06,0,5953,1,7,8,False
2011-09-06,1,5954,7,27,34,True
2011-09-06,2,5955,0,2,2,False
2011-09-06,3,5956,1,0,1,False
2011-09-06,4,5957,1,3,4,False
2011-09-06,5,5958,1,20,21,False
2011-09-06,6,5959,0,72,72,False
2011-09-06,7,5960,6,166,172,False
2011-09-06,8,5961,15,349,364,False
2011-09-06,9,5962,18,167,185,False
2011-09-06,10,5963,16,90,106,False
2011-09-06,11,5964,11,78,89,False
2011-09-06,12,5965,16,51,67,False
2011-09-06,13,5966,5,24,29,False
2011-09-06,14,5967,3,21,24,False
2011-09-06,15,5968,18,71,89,False
2011-09-06,16,5969,11,95,106,False
2011-09-06,17,5970,15,276,291,False
2011-09-06,18,5971,22,351,373,False
2011-09-06,19,5972,12,269,281,False
2011-09-06,20,5973,13,150,163,False
2011-09-06,21,5974,12,109,121,False
2011-09-06,22,5975,5,79,84,False
2011-09-06,23,5976,2,56,58,False
2011-09-07,0,5977,1,12,13,False
2011-09-07,1,5978,2,3,5,False
2011-09-07,2,5979,2,4,6,False
2011-09-07,3,5980,1,1,2,False
2011-09-07,4,5981,0,4,4,False
2011-09-07,5,5982,1,15,16,False
2011-09-07,6,5983,1,74,75,False
2011-09-07,7,5984,3,83,86,False
2011-09-07,8,5985,9,319,328,False
2011-09-07,9,5986,14,176,190,False
2011-09-07,10,5987,3,63,66,False
2011-09-07,11,5988,1,9,10,False
2011-09-07,12,5989,1,21,22,False
2011-09-07,13,5990,2,9,11,False
2011-09-07,14,5991,1,24,25,False
2011-09-07,15,5992,3,55,58,False
2011-09-07,16,5993,7,137,144,False
2011-09-07,17,5994,21,264,285,False
2011-09-07,18,5995,18,219,237,False
2011-09-07,19,5996,14,212,226,False
2011-09-07,20,5997,3,93,96,False
2011-09-07,21,5998,4,34,38,False
2011-09-07,22,5999,3,26,29,False
2011-09-07,23,6000,3,21,24,False
2011-09-08,0,6001,3,11,14,False
2011-09-08,1,6002,0,4,4,False
2011-09-08,2,6003,5,18,23,True
2011-09-08,3,6004,0,2,2,False
2011-09-08,4,6005,0,3,3,False
2011-09-08,5,6006,1,13,14,False
2011-09-08,6,6007,1,55,56,False
2011-09-08,7,6008,7,172,179,False
2011-09-08,8,6009,7,188,195,False
2011-09-08,9,6010,4,65,69,False
2011-09-08,10,6011,8,57,65,False
2011-09-08,11,6012,16,82,98,False
2011-09-08,12,6013,17,85,102,False
2011-09-08,13,6014,14,112,126,False
2011-09-08,14,6015,15,105,120,False
2011-09-08,15,6016,24,115,139,False
2011-09-08,16,6017,5,151,156,False
2011-09-08,17,6018,11,102,113,False
2011-09-08,18,6019,2,66,68,False
2011-09-08,19,6020,1,51,52,False
2011-09-08,20,6021,6,83,89,False
2011-09-08,21,6022,6,76,82,False
2011-09-08,22,6023,5,65,70,False
2011-09-08,23,6024,0,26,26,False
2011-09-09,0,6025,1,15,16,False
2011-09-09,1,6026,0,8,8,False
2011-09-09,2,6027,1,7,8,False
2011-09-09,3,6028,1,1,2,False
2011-09-09,4,6029,0,3,3,False
2011-09-09,5,6030,0,14,14,False
2011-09-09,6,6031,3,54,57,False
2011-09-09,7,6032,4,104,108,False
2011-09-09,8,6033,12,276,288,False
2011-09-09,9,6034,5,131,136,False
2011-09-09,10,6035,2,27,29,False
2011-09-09,11,6036,6,66,72,False
2011-09-09,12,6037,4,71,75,False
2011-09-09,13,6038,14,108,122,False
2011-09-09,14,6039,29,119,148,False
2011-09-09,15,6040,27,161,188,False
2011-09-09,16,6041,41,244,285,False
2011-09-09,17,6042,54,451,505,False
2011-09-09,18,6043,33,377,410,False
2011-09-09,19,6044,33,316,349,False
2011-09-09,20,6045,30,180,210,False
2011-09-09,21,6046,49,154,203,False
2011-09-09,22,6047,33,127,160,False
2011-09-09,23,6048,35,113,148,False
2011-09-10,0,6049,32,84,116,False
2011-09-10,1,6050,16,67,83,False
2011-09-10,2,6051,18,46,64,False
2011-09-10,3,6052,8,29,37,False
2011-09-10,4,6053,3,4,7,False
2011-09-10,5,6054,2,6,8,False
2011-09-10,6,6055,0,6,6,False
2011-09-10,7,6056,9,43,52,False
2011-09-10,8,6057,16,103,119,False
2011-09-10,9,6058,39,168,207,False
2011-09-10,10,6059,85,233,318,False
2011-09-10,11,6060,108,252,360,False
2011-09-10,12,6061,144,260,404,False
2011-09-10,13,6062,131,239,370,False
2011-09-10,14,6063,129,230,359,False
2011-09-10,15,6064,217,263,480,False
2011-09-10,16,6065,170,261,431,False
2011-09-10,17,6066,185,275,460,False
2011-09-10,18,6067,119,241,360,False
2011-09-10,19,6068,101,214,315,False
2011-09-10,20,6069,78,167,245,False
2011-09-10,21,6070,59,171,230,False
2011-09-10,22,6071,49,126,175,False
2011-09-10,23,6072,32,107,139,False
2011-09-11,0,6073,29,79,108,False
2011-09-11,1,6074,22,66,88,False
2011-09-11,2,6075,16,60,76,False
2011-09-11,3,6076,15,30,45,False
2011-09-11,4,6077,3,6,9,False
2011-09-11,5,6078,15,24,39,False
2011-09-11,6,6079,4,16,20,False
2011-09-11,7,6080,9,28,37,False
2011-09-11,8,6081,25,69,94,False
2011-09-11,9,6082,59,168,227,False
2011-09-11,10,6083,120,214,334,False
2011-09-11,11,6084,144,258,402,False
2011-09-11,12,6085,113,298,411,False
2011-09-11,13,6086,119,231,350,False
2011-09-11,14,6087,120,222,342,False
2011-09-11,15,6088,134,270,404,False
2011-09-11,16,6089,180,303,483,False
2011-09-11,17,6090,152,228,380,False
2011-09-11,18,6091,110,229,339,False
2011-09-11,19,6092,101,232,333,False
2011-09-11,20,6093,65,161,226,False
2011-09-11,21,6094,45,114,159,False
2011-09-11,22,6095,21,74,95,False
2011-09-11,23,6096,12,33,45,False
2011-09-12,0,6097,5,11,16,False
2011-09-12,1,6098,1,11,12,False
2011-09-12,2,6099,2,0,2,False
2011-09-12,3,6100,3,9,12,True
2011-09-12,4,6101,0,4,4,False
2011-09-12,5,6102,1,23,24,False
2011-09-12,6,6103,1,108,109,False
2011-09-12,7,6104,12,300,312,False
2011-09-12,8,6105,26,382,408,False
2011-09-12,9,6106,21,155,176,False
2011-09-12,10,6107,40,89,129,False
2011-09-12,11,6108,34,131,165,False
2011-09-12,12,6109,37,147,184,False
2011-09-12,13,6110,43,120,163,False
2011-09-12,14,6111,60,129,189,False
2011-09-12,15,6112,60,152,212,False
2011-09-12,16,6113,60,238,298,False
2011-09-12,17,6114,75,515,590,False
2011-09-12,18,6115,56,515,571,False
2011-09-12,19,6116,63,373,436,False
2011-09-12,20,6117,41,258,299,False
2011-09-12,21,6118,29,166,195,False
2011-09-12,22,6119,16,134,150,False
2011-09-12,23,6120,7,62,69,False
2011-09-13,0,6121,7,19,26,False
2011-09-13,1,6122,4,6,10,False
2011-09-13,2,6123,2,0,2,False
2011-09-13,3,6124,2,2,4,False
2011-09-13,4,6125,2,6,8,False
2011-09-13,5,6126,1,19,20,False
2011-09-13,6,6127,6,116,122,False
2011-09-13,7,6128,14,348,362,False
2011-09-13,8,6129,26,399,425,False
2011-09-13,9,6130,35,179,214,False
2011-09-13,10,6131,42,93,135,False
2011-09-13,11,6132,33,120,153,False
2011-09-13,12,6133,43,144,187,False
2011-09-13,13,6134,48,136,184,False
2011-09-13,14,6135,51,139,190,False
2011-09-13,15,6136,35,145,180,False
2011-09-13,16,6137,41,251,292,False
2011-09-13,17,6138,72,507,579,False
2011-09-13,18,6139,67,472,539,False
2011-09-13,19,6140,55,341,396,False
2011-09-13,20,6141,31,241,272,False
2011-09-13,21,6142,45,200,245,False
2011-09-13,22,6143,24,120,144,False
2011-09-13,23,6144,15,59,74,False
2011-09-14,0,6145,5,28,33,False
2011-09-14,1,6146,1,7,8,False
2011-09-14,2,6147,1,4,5,False
2011-09-14,3,6148,1,7,8,False
2011-09-14,4,6149,1,8,9,False
2011-09-14,5,6150,1,30,31,False
2011-09-14,6,6151,7,138,145,False
2011-09-14,7,6152,20,350,370,False
2011-09-14,8,6153,33,396,429,False
2011-09-14,9,6154,19,183,202,False
2011-09-14,10,6155,27,115,142,False
2011-09-14,11,6156,43,121,164,False
2011-09-14,12,6157,56,156,212,False
2011-09-14,13,6158,39,139,178,False
2011-09-14,14,6159,19,105,124,False
2011-09-14,15,6160,30,146,176,False
2011-09-14,16,6161,36,241,277,False
2011-09-14,17,6162,87,512,599,False
2011-09-14,18,6163,83,503,586,False
2011-09-14,19,6164,44,337,381,False
2011-09-14,20,6165,40,221,261,False
2011-09-14,21,6166,24,189,213,False
2011-09-14,22,6167,20,140,160,False
2011-09-14,23,6168,10,62,72,False
2011-09-15,0,6169,3,34,37,False
2011-09-15,1,6170,0,20,20,False
2011-09-15,2,6171,0,5,5,False
2011-09-15,3,6172,3,5,8,False
2011-09-15,4,6173,2,5,7,False
2011-09-15,5,6174,1,30,31,False
2011-09-15,6,6175,5,119,124,False
2011-09-15,7,6176,17,321,338,False
2011-09-15,8,6177,27,364,391,False
2011-09-15,9,6178,23,186,209,False
2011-09-15,10,6179,25,96,121,False
2011-09-15,11,6180,39,120,159,False
2011-09-15,12,6181,31,148,179,False
2011-09-15,13,6182,38,151,189,False
2011-09-15,14,6183,36,134,170,False
2011-09-15,15,6184,25,110,135,False
2011-09-15,16,6185,29,193,222,False
2011-09-15,17,6186,31,230,261,False
2011-09-15,18,6187,22,222,244,False
2011-09-15,19,6188,20,212,232,False
2011-09-15,20,6189,25,223,248,False
2011-09-15,21,6190,11,134,145,False
2011-09-15,22,6191,7,108,115,False
2011-09-15,23,6192,8,61,69,False
2011-09-16,0,6193,5,43,48,False
2011-09-16,1,6194,7,19,26,False
2011-09-16,2,6195,3,7,10,False
2011-09-16,3,6196,2,4,6,False
2011-09-16,4,6197,1,3,4,False
2011-09-16,5,6198,2,30,32,False
2011-09-16,6,6199,6,87,93,False
2011-09-16,7,6200,16,283,299,False
2011-09-16,8,6201,23,386,409,False
2011-09-16,9,6202,21,189,210,False
2011-09-16,10,6203,36,104,140,False
2011-09-16,11,6204,40,139,179,False
2011-09-16,12,6205,39,212,251,False
2011-09-16,13,6206,55,168,223,False
2011-09-16,14,6207,49,176,225,False
2011-09-16,15,6208,38,165,203,False
2011-09-16,16,6209,67,291,358,False
2011-09-16,17,6210,86,480,566,False
2011-09-16,18,6211,55,427,482,False
2011-09-16,19,6212,59,256,315,False
2011-09-16,20,6213,41,184,225,False
2011-09-16,21,6214,39,124,163,False
2011-09-16,22,6215,32,135,167,False
2011-09-16,23,6216,20,106,126,False
2011-09-17,0,6217,28,80,108,False
2011-09-17,1,6218,28,52,80,False
2011-09-17,2,6219,18,61,79,False
2011-09-17,3,6220,7,21,28,False
2011-09-17,4,6221,1,4,5,False
2011-09-17,5,6222,2,3,5,False
2011-09-17,6,6223,5,17,22,False
2011-09-17,7,6224,4,33,37,False
2011-09-17,8,6225,27,81,108,False
2011-09-17,9,6226,32,145,177,False
2011-09-17,10,6227,72,177,249,False
2011-09-17,11,6228,119,248,367,False
2011-09-17,12,6229,115,257,372,False
2011-09-17,13,6230,124,225,349,False
2011-09-17,14,6231,123,174,297,False
2011-09-17,15,6232,148,206,354,False
2011-09-17,16,6233,116,189,305,False
2011-09-17,17,6234,141,218,359,False
2011-09-17,18,6235,95,234,329,False
2011-09-17,19,6236,70,186,256,False
2011-09-17,20,6237,43,133,176,False
2011-09-17,21,6238,49,121,170,False
2011-09-17,22,6239,31,112,143,False
2011-09-17,23,6240,36,100,136,False
2011-09-18,0,6241,24,88,112,False
2011-09-18,1,6242,13,66,79,False
2011-09-18,2,6243,21,68,89,False
2011-09-18,3,6244,11,25,36,False
2011-09-18,4,6245,1,0,1,False
2011-09-18,5,6246,1,5,6,False
2011-09-18,6,6247,2,10,12,False
2011-09-18,7,6248,15,29,44,False
2011-09-18,8,6249,16,53,69,False
2011-09-18,9,6250,46,94,140,False
2011-09-18,10,6251,82,178,260,False
2011-09-18,11,6252,116,201,317,False
2011-09-18,12,6253,135,229,364,False
2011-09-18,13,6254,162,214,376,False
2011-09-18,14,6255,127,184,311,False
2011-09-18,15,6256,132,233,365,False
2011-09-18,16,6257,134,235,369,False
2011-09-18,17,6258,95,230,325,False
2011-09-18,18,6259,66,223,289,False
2011-09-18,19,6260,54,191,245,False
2011-09-18,20,6261,44,136,180,False
2011-09-18,21,6262,37,110,147,False
2011-09-18,22,6263,9,75,84,False
2011-09-18,23,6264,10,44,54,False
2011-09-19,0,6265,14,23,37,False
2011-09-19,1,6266,3,7,10,False
2011-09-19,2,6267,6,7,13,False
2011-09-19,3,6268,1,4,5,False
2011-09-19,4,6269,2,6,8,False
2011-09-19,5,6270,2,26,28,False
2011-09-19,6,6271,6,107,113,False
2011-09-19,7,6272,20,312,332,False
2011-09-19,8,6273,29,391,420,False
2011-09-19,9,6274,32,183,215,False
2011-09-19,10,6275,21,84,105,False
2011-09-19,11,6276,41,98,139,False
2011-09-19,12,6277,51,138,189,False
2011-09-19,13,6278,53,124,177,False
2011-09-19,14,6279,45,143,188,False
2011-09-19,15,6280,44,143,187,False
2011-09-19,16,6281,55,208,263,False
2011-09-19,17,6282,85,483,568,False
2011-09-19,18,6283,56,484,540,False
2011-09-19,19,6284,41,333,374,False
2011-09-19,20,6285,27,204,231,False
2011-09-19,21,6286,19,181,200,False
2011-09-19,22,6287,25,104,129,False
2011-09-19,23,6288,13,55,68,False
2011-09-20,0,6289,4,21,25,False
2011-09-20,1,6290,3,11,14,False
2011-09-20,2,6291,1,4,5,False
2011-09-20,3,6292,0,3,3,False
2011-09-20,4,6293,2,4,6,False
2011-09-20,5,6294,1,21,22,False
2011-09-20,6,6295,3,111,114,False
2011-09-20,7,6296,23,306,329,False
2011-09-20,8,6297,13,196,209,False
2011-09-20,9,6298,5,64,69,False
2011-09-20,10,6299,4,26,30,False
2011-09-20,11,6300,8,48,56,False
2011-09-20,12,6301,13,47,60,False
2011-09-20,13,6302,22,81,103,False
2011-09-20,14,6303,27,85,112,False
2011-09-20,15,6304,34,158,192,False
2011-09-20,16,6305,23,241,264,False
2011-09-20,17,6306,66,445,511,False
2011-09-20,18,6307,39,453,492,False
2011-09-20,19,6308,43,294,337,False
2011-09-20,20,6309,41,212,253,False
2011-09-20,21,6310,29,177,206,False
2011-09-20,22,6311,23,125,148,False
2011-09-20,23,6312,11,70,81,False
2011-09-21,0,6313,7,20,27,False
2011-09-21,1,6314,0,17,17,False
2011-09-21,2,6315,1,5,6,False
2011-09-21,3,6316,0,6,6,False
2011-09-21,4,6317,2,5,7,False
2011-09-21,5,6318,1,30,31,False
2011-09-21,6,6319,5,112,117,False
2011-09-21,7,6320,18,312,330,False
2011-09-21,8,6321,18,444,462,False
2011-09-21,9,6322,21,187,208,False
2011-09-21,10,6323,30,103,133,False
2011-09-21,11,6324,42,138,180,False
2011-09-21,12,6325,42,151,193,False
2011-09-21,13,6326,37,144,181,False
2011-09-21,14,6327,40,139,179,False
2011-09-21,15,6328,43,142,185,False
2011-09-21,16,6329,51,230,281,False
2011-09-21,17,6330,61,475,536,False
2011-09-21,18,6331,24,384,408,False
2011-09-21,19,6332,30,253,283,False
2011-09-21,20,6333,11,149,160,False
2011-09-21,21,6334,25,175,200,False
2011-09-21,22,6335,15,112,127,False
2011-09-21,23,6336,15,80,95,False
2011-09-22,0,6337,11,30,41,False
2011-09-22,1,6338,5,6,11,False
2011-09-22,2,6339,2,8,10,False
2011-09-22,3,6340,5,7,12,False
2011-09-22,4,6341,0,2,2,False
2011-09-22,5,6342,2,28,30,False
2011-09-22,6,6343,7,94,101,False
2011-09-22,7,6344,16,295,311,False
2011-09-22,8,6345,26,389,415,False
2011-09-22,9,6346,35,168,203,False
2011-09-22,10,6347,19,101,120,False
2011-09-22,11,6348,23,142,165,False
2011-09-22,12,6349,25,151,176,False
2011-09-22,13,6350,38,155,193,False
2011-09-22,14,6351,41,142,183,False
2011-09-22,15,6352,32,149,181,False
2011-09-22,16,6353,39,262,301,False
2011-09-22,17,6354,50,513,563,False
2011-09-22,18,6355,50,501,551,False
2011-09-22,19,6356,32,388,420,False
2011-09-22,20,6357,35,250,285,False
2011-09-22,21,6358,27,194,221,False
2011-09-22,22,6359,21,166,187,False
2011-09-22,23,6360,14,99,113,False
2011-09-23,0,6361,11,41,52,False
2011-09-23,1,6362,2,29,31,False
2011-09-23,2,6363,6,14,20,False
2011-09-23,3,6364,3,5,8,False
2011-09-23,4,6365,6,7,13,False
2011-09-23,5,6366,2,20,22,False
2011-09-23,6,6367,5,99,104,False
2011-09-23,7,6368,14,240,254,False
2011-09-23,8,6369,20,297,317,False
2011-09-23,9,6370,3,108,111,False
2011-09-23,10,6371,7,28,35,False
2011-09-23,11,6372,1,20,21,False
2011-09-23,12,6373,1,28,29,False
2011-09-23,13,6374,7,27,34,False
2011-09-23,14,6375,3,21,24,False
2011-09-23,15,6376,9,52,61,False
2011-09-23,16,6377,5,51,56,False
2011-09-23,17,6378,13,86,99,False
2011-09-23,18,6379,14,220,234,False
2011-09-23,19,6380,16,232,248,False
2011-09-23,20,6381,21,158,179,False
2011-09-23,21,6382,17,121,138,False
2011-09-23,22,6383,31,126,157,False
2011-09-23,23,6384,41,107,148,False
2011-09-24,0,6385,7,86,93,False
2011-09-24,1,6386,18,61,79,False
2011-09-24,2,6387,14,54,68,False
2011-09-24,3,6388,4,27,31,False
2011-09-24,4,6389,1,7,8,False
2011-09-24,5,6390,2,3,5,False
2011-09-24,6,6391,6,12,18,False
2011-09-24,7,6392,12,34,46,False
2011-09-24,8,6393,19,102,121,False
2011-09-24,9,6394,41,134,175,False
2011-09-24,10,6395,90,203,293,False
2011-09-24,11,6396,118,268,386,False
2011-09-24,12,6397,141,266,407,False
2011-09-24,13,6398,170,290,460,False
2011-09-24,14,6399,164,226,390,False
2011-09-24,15,6400,168,284,452,False
2011-09-24,16,6401,167,282,449,False
2011-09-24,17,6402,180,246,426,False
2011-09-24,18,6403,157,243,400,False
2011-09-24,19,6404,77,231,308,False
2011-09-24,20,6405,77,166,243,False
2011-09-24,21,6406,66,156,222,False
2011-09-24,22,6407,50,143,193,False
2011-09-24,23,6408,27,123,150,False
2011-09-25,0,6409,37,136,173,False
2011-09-25,1,6410,31,93,124,False
2011-09-25,2,6411,27,79,106,False
2011-09-25,3,6412,20,39,59,False
2011-09-25,4,6413,3,5,8,False
2011-09-25,5,6414,1,2,3,False
2011-09-25,6,6415,4,13,17,False
2011-09-25,7,6416,15,23,38,False
2011-09-25,8,6417,27,59,86,False
2011-09-25,9,6418,55,100,155,False
2011-09-25,10,6419,85,190,275,False
2011-09-25,11,6420,131,230,361,False
2011-09-25,12,6421,143,270,413,False
2011-09-25,13,6422,122,247,369,False
2011-09-25,14,6423,116,231,347,False
2011-09-25,15,6424,119,234,353,False
2011-09-25,16,6425,144,320,464,False
2011-09-25,17,6426,145,275,420,False
2011-09-25,18,6427,125,279,404,False
2011-09-25,19,6428,87,242,329,False
2011-09-25,20,6429,51,135,186,False
2011-09-25,21,6430,24,113,137,False
2011-09-25,22,6431,20,84,104,False
2011-09-25,23,6432,12,67,79,False
2011-09-26,0,6433,6,23,29,False
2011-09-26,1,6434,3,14,17,False
2011-09-26,2,6435,4,4,8,False
2011-09-26,3,6436,0,5,5,False
2011-09-26,4,6437,2,4,6,False
2011-09-26,5,6438,0,25,25,False
2011-09-26,6,6439,6,107,113,False
2011-09-26,7,6440,17,315,332,False
2011-09-26,8,6441,29,326,355,False
2011-09-26,9,6442,44,161,205,False
2011-09-26,10,6443,37,117,154,False
2011-09-26,11,6444,43,116,159,False
2011-09-26,12,6445,48,161,209,False
2011-09-26,13,6446,48,139,187,False
2011-09-26,14,6447,44,110,154,False
2011-09-26,15,6448,52,157,209,False
2011-09-26,16,6449,74,239,313,False
2011-09-26,17,6450,61,509,570,False
2011-09-26,18,6451,63,490,553,False
2011-09-26,19,6452,36,347,383,False
2011-09-26,20,6453,24,227,251,False
2011-09-26,21,6454,18,164,182,False
2011-09-26,22,6455,14,122,136,False
2011-09-26,23,6456,11,64,75,False
2011-09-27,0,6457,9,28,37,False
2011-09-27,1,6458,4,6,10,False
2011-09-27,2,6459,7,4,11,False
2011-09-27,3,6460,5,5,10,False
2011-09-27,4,6461,5,3,8,False
2011-09-27,5,6462,0,24,24,False
2011-09-27,6,6463,8,116,124,False
2011-09-27,7,6464,15,234,249,False
2011-09-27,8,6465,27,400,427,False
2011-09-27,9,6466,20,173,193,False
2011-09-27,10,6467,21,101,122,False
2011-09-27,11,6468,26,97,123,False
2011-09-27,12,6469,33,129,162,False
2011-09-27,13,6470,29,122,151,False
2011-09-27,14,6471,29,123,152,False
2011-09-27,15,6472,35,170,205,False
